"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1471";"APREPITANT";"APREPITANT|CINVANTI|Emend|L-754,030|MK-0869|MK-869|NSC-748825";"Small molecule";"4.0";"534.43";"115";"326";"4.95";"83.24";"5";"2";"1";"6";"N";"0.44";"6.59";"3.63";"5.22";"4.51";"3";"MOL";"0";"37";"7";"2";"1";"534.1502";"-0.94";"NEUTRAL";"C23H21F7N4O3";"C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1";"ATALOFNDEOCMKK-OITMNORJSA-N";"InChI=1S/C23H21F7N4O3/c1-12(14-8-15(22(25,26)27)10-16(9-14)23(28,29)30)37-20-19(13-2-4-17(24)5-3-13)34(6-7-36-20)11-18-31-21(35)33-32-18/h2-5,8-10,12,19-20H,6-7,11H2,1H3,(H2,31,32,33,35)/t12-,19+,20-/m1/s1";"False";"0";"['APREPITANT', '17', '41', '2', '008, aprepitant', '1, aprepitant', '1, Aprepitant', 'APREPITANT', '1, aprepitant, MK-869', 'aprepitant', '2535', 'Aprepitant', 'Aprepitant', 'APREPITANT', '3 (MK-869)', 'Aprepitant', 'MK-869', 'Aprepitant', 'APREPITANT', '1', 'APREPITANT', 'APREPITANT', 'Aprepitant', '1, Aprepitant', '1', '8, L754030', 'Aprepitant', 'Aprepitant', 'APREPITANT', 'COVC-2296992684', 'Aprepitant (MK-0869)', 'EUB0000763a', '22', 'EOS101759', '3', 'APREPITANT', 'EUB0000763a', 'Aprepitant', 'EUB0000763a', '21', 'EUB0000763a', 'aprepitant', 'APREPITANT', '47']";"['APREPITANT', '5-[(2R,3S)-2-[(R)-1-(3,5-Bis-trifluoromethyl-phenyl)-ethoxy]-3-(4-fluoro-phenyl)-morpholin-4-ylmethyl]-2,4-dihydro-[1,2,4]triazol-3-one', '5-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-2H-1,2,4-triazol-3(4H)-one', '5-[2-[1-(3,5-Bis-trifluoromethyl-phenyl)-ethoxy]-3-(4-fluoro-phenyl)-morpholin-4-ylmethyl]-2,4-dihydro-[1,2,4]triazol-3-one', '5-(((2S,3R)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-1,2-dihydro-1,2,4-triazol-3-one', '5-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-2H-1,2,4-triazol-3(4H)-one', '5-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-2H-1,2,4-triazol-3(4H)-one', 'APREPITANT', '2-(R)-(1-(R)-3,5-Bis(trifluoromethyl)phenylethoxy)-3-(S)-(4-fluoro)phenyl-4-(3-oxo-1,2,4-triazol-5yl)methylmorphine', 'aprepitant', None, 'Aprepitant', 'Aprepitant', 'APREPITANT', '3-[2-{1-[3,5-di(trifluoromethyl)phenyl]ethoxy}-3-(4-fluorophenyl)-1,4-oxazinan-4-ylmethyl]-4,5-dihydro-1H-1,2,4-triazol-5-one', 'Aprepitant', '5-[2-[1-(3,5-Bis-trifluoromethyl-phenyl)-ethoxy]-3-(4-fluoro-phenyl)-morpholin-4-ylmethyl]-2,4-dihydro-[1,2,4]triazol-3-one', 'Aprepitant', 'APREPITANT', 'Aprepitant', 'APREPITANT', 'APREPITANT', 'Aprepitant', '5-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-2H-1,2,4-triazol-3(4H)-one', 'aprepitant', '3-(((2R,3S)-2-((R)-1-(3,5-bis(trifluoromethyl)phenyl)ethoxy)-3-(4-fluorophenyl)morpholino)methyl)-1H-1,2,4-triazol-5(4H)-one', 'Aprepitant', 'Aprepitant', 'APREPITANT', 'APREPITANT', 'Aprepitant (MK-0869)', 'APREPITANT', 'Aprepitant; Emend', 'APREPITANT', '3-[[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl]-1,4-dihydro-1,2,4-triazol-5-one', 'APREPITANT', 'APREPITANT', 'Aprepitant', 'APREPITANT', '3-{[(2R,3S)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholin-4-yl]methyl}-4,5-dihydro-1H-1,2,4-triazol-5-one', 'APREPITANT', 'aprepitant', 'APREPITANT', 'Aprepitant']"
"CHEMBL3931672";"MK-8876";"MK-8876";"Small molecule";"1.0";"614.63";"6";"42";"6.17";"106.67";"7";"1";"2";"5";"N";"0.25";"None";"2.68";"4.53";"4.53";"6";"MOL";"0";"44";"9";"1";"2";"614.1435";"-0.85";"NEUTRAL";"C32H24F2N4O5S";"CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12";"GOHCXBUFLQKEIO-UHFFFAOYSA-N";"InChI=1S/C32H24F2N4O5S/c1-35-32(39)29-21-13-20(25(37(2)44(3,40)41)15-28(21)43-31(29)17-7-9-18(33)10-8-17)23-11-12-27-30(36-23)26-14-19-22(34)5-4-6-24(19)38(26)16-42-27/h4-15H,16H2,1-3H3,(H,35,39)";"False";"0";"['BDBM208267', 'MK-8876', 'MK-8876', 'MK-8876', '108; MK8876', 'MK-8876']";"['US9265773, 2', '5-(10-Fluoro-5-oxa-1,6a-diaza-benzo[a]fluoren-2-yl)-2-(4-fluorophenyl)-6-(methanesulfonylmethylamino)benzofuran-3-carboxylic acid methylamide', '5-(10-Fluoro-5-oxa-1,6a-diaza-benzo[a]fluoren-2-yl)-2-(4-fluoro-phenyl)-6-(methanesulfonyl-methyl-amino)benzofuran-3-carboxylic acid methylamide', 'MK-8876', "5-(11-fluoro-6H-pyrido[2',3':5,6][1,3]oxazino[3,4-a]indol-2-yl)-2-(4-fluorophenyl)-N-methyl-6-(N-methylmethylsulfonamido)benzofuran-3-carboxamide", '5-(10-Fluoro-5-oxa-1,6a-diaza-benzo[a]fluoren-2-yl)-2-(4-fluoro-phenyl)-6-(methanesulfonyl-methyl-amino)-benzofuran-3-carboxylic acid methylamide']"
"CHEMBL426926";"ARBEKACIN";"ARBEKACIN|ARBEKACIN SULFATE|ARBEKACINA|ARBEKACINE|ME-1100|ME1100";"Small molecule";"2.0";"552.63";"16";"114";"-6.40";"297.27";"15";"11";"3";"10";"N";"0.12";"12.38";"9.91";"-6.85";"-15.61";"0";"MOL";"0";"38";"16";"16";"3";"552.3119";"1.54";"BASE";"C22H44N6O10";"NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O";"MKKYBZZTJQGVCD-XTCKQBCOSA-N";"InChI=1S/C22H44N6O10/c23-4-3-12(30)20(34)28-11-5-10(26)18(37-21-9(25)2-1-8(6-24)35-21)17(33)19(11)38-22-16(32)14(27)15(31)13(7-29)36-22/h8-19,21-22,29-33H,1-7,23-27H2,(H,28,34)/t8-,9+,10-,11+,12-,13+,14-,15+,16+,17-,18+,19-,21+,22+/m0/s1";"False";"0";"['SID50112783', 'Arbekacin (ABK)', 'arbekacin', 'Arbekacin', 'ARBEKACIN', 'Arbekacin', 'arbekacin', 'ABK', 'ABK', 'ABK', '6', '3a', 'ARBEKACINE', 'Arbekacin', 'ARBEKACIN', 'ABK', 'ABK', 'Arbekacin', 'ABK', 'ARBEKACIN', 'Arbekacin']";"['SID50112783', '4-Amino-N-[5-amino-4-(3-amino-6-aminomethyl-tetrahydro-pyran-2-yloxy)-2-(4-amino-3,5-dihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yloxy)-3-hydroxy-cyclohexyl]-2-hydroxy-butyramide', 'arbekacin', 'Arbekacin', 'ARBEKACIN', 'Arbekacin', 'arbekacin', 'Arbekacin', '(S)-4-amino-N-((1R,2S,3R,4R,5S)-5-amino-2-((2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)-tetrahydro-2H-pyran-2-yloxy)-4-((2R,3R,6S)-3-amino-6-(aminomethyl)-tetrahydro-2H-pyran-2-yloxy)-3-hydroxycyclohexyl)-2-hydroxybutanamide', '(S)-4-amino-N-((1R,2S,3S,4R,5S)-5-amino-2-((2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)-tetrahydro-2H-pyran-2-yloxy)-4-((2R,3R,6S)-3-amino-6-(aminomethyl)-tetrahydro-2H-pyran-2-yloxy)-3-hydroxycyclohexyl)-2-hydroxybutanamide', 'Arbekacin', '(S)-4-amino-N-((1R,2S,3R,4R,5S)-5-amino-2-((2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)-tetrahydro-2H-pyran-2-yloxy)-4-((2R,3R,6S)-3-amino-6-(aminomethyl)-tetrahydro-2H-pyran-2-yloxy)-3-hydroxycyclohexyl)-2-hydroxybutanamide', 'ARBEKACINE', 'Arbekacin', 'ARBEKACIN', 'Arbekacin', 'Arbekacin', 'Arbekacin', 'arbekacin', 'ARBEKACIN', 'Arbekacin']"
"CHEMBL2103840";"DINACICLIB";"DINACICLIB|Dinaciclib|MK-7965|SCH 727965|SCH-727965|SCH727965";"Small molecule";"3.0";"396.50";"384";"577";"2.28";"92.63";"7";"2";"0";"7";"N";"0.47";"None";"4.33";"1.40";"1.40";"3";"MOL";"0";"29";"8";"2";"0";"396.2274";"-1.10";"NEUTRAL";"C21H28N6O2";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"PIMQWRZWLQKKBJ-SFHVURJKSA-N";"InChI=1S/C21H28N6O2/c1-2-17-14-23-27-19(22-13-16-6-5-9-25(29)15-16)12-20(24-21(17)27)26-10-4-3-7-18(26)8-11-28/h5-6,9,12,14-15,18,22,28H,2-4,7-8,10-11,13H2,1H3/t18-/m0/s1";"False";"0";"['Dinaciclib', 'dinaciclib', 'Dinaciclib (SCH727965)', '3; SCH 727965', 'DINACICLIB', 'MK7965; SCH727965', 'DINACICLIB (SCH727965)', 'Dinaciclib', '7; SCH727965', 'Dinaciclib', '5922', '27', '11; SCH727965', '4', 'Dinaciclib', 'DINACICLIB', 'SCH-727965', 'Dinaciclib (SCH727965)', 'Dinaciclib', 'SCH727965', 'Dinaciclib', '49', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', '19', '8', '12', 'Dinaciclib (SCH727965)', 'COVC-3357334973', '2; SCH727965', '2; SCH727965', 'Dinaciclib', 'Dinaciclib', '10; SCH 727965', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', '10; SCH-727965', 'DIN', 'SCH 727965', '78', '1', 'Dinaciclib', '51', 'Dinaciclib', '16; SCH-727965', 'Dinaciclib', 'Dinaciclib']";"['Dinaciclib', 'dinaciclib', 'Dinaciclib (SCH727965)', 'Dinaciclib', 'DINACICLIB', 'Dinaciclib', 'DINACICLIB (SCH727965)', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', None, 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'DINACICLIB', 'Dinaciclib', 'Dinaciclib (SCH727965)', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib (SCH727965)', 'DINACICLIB', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib', 'Dinaciclib']"
"CHEMBL2105872";"IBUTAMOREN MESYLATE";"IBUTAMOREN MESILATE|IBUTAMOREN MESYLATE|MK-0677|MK-677";"Small molecule";"2.0";"624.78";"70";"108";"1.77";"122.04";"6";"2";"1";"8";"N";"0.54";"11.89";"8.34";"0.68";"-0.30";"2";"MOL";"0";"37";"9";"3";"1";"528.2406";"-0.75";"NEUTRAL";"C28H40N4O8S2";"CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O";"DUGMCDWNXXFHDE-VZYDHVRKSA-N";"InChI=1S/C27H36N4O5S.CH4O3S/c1-26(2,28)25(33)29-22(18-36-17-20-9-5-4-6-10-20)24(32)30-15-13-27(14-16-30)19-31(37(3,34)35)23-12-8-7-11-21(23)27;1-5(2,3)4/h4-12,22H,13-19,28H2,1-3H3,(H,29,33);1H3,(H,2,3,4)/t22-;/m1./s1";"False";"0";"['IBUTAMOREN MESYLATE', 'Ibutamoren (Mesylate)', 'Ibutamoren (Mesylate)', 'IBUTAMOREN MESYLATE', 'IBUTAMOREN (MESYLATE)', 'EUB0000425aMSA', 'Ibutamoren (Mesylate)', 'EUB0000425aMSA', 'EUB0000425aMSA', 'EUB0000425aMSA']";"['IBUTAMOREN MESYLATE', 'Ibutamoren (Mesylate)', 'Ibutamoren (Mesylate)', 'IBUTAMOREN MESYLATE', 'IBUTAMOREN (MESYLATE)', 'IBUTAMOREN', 'Ibutamoren (Mesylate)', 'IBUTAMOREN', 'IBUTAMOREN', 'IBUTAMOREN']"
"CHEMBL905";"RIZATRIPTAN";"L-705126|MAXALT|MK-462|MK-462 FREE BASE|Maxalt|Maxalt-Mlt|RIZATRIPTAN|Rizatriptan";"Small molecule";"4.0";"269.35";"101";"247";"1.91";"49.74";"4";"1";"0";"5";"N";"0.77";"None";"9.56";"1.77";"-0.37";"3";"MOL";"0";"20";"5";"1";"0";"269.1640";"-1.44";"BASE";"C15H19N5";"CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12";"ULFRLSNUDGIQQP-UHFFFAOYSA-N";"InChI=1S/C15H19N5/c1-19(2)6-5-13-8-17-15-4-3-12(7-14(13)15)9-20-11-16-10-18-20/h3-4,7-8,10-11,17H,5-6,9H2,1-2H3";"False";"0";"['4 (MK-462)', '10', '3', '303', '202, rizatriptan', '3 (rizatriptan)', '10a', '18', 'rizatriptan', 'SID174007052', 'Rizatriptan', '74', 'SID144205087', 'RIZATRIPTAN', 'RIZATRIPTAN', 'Rizatriptan', 'RIZATRIPTAN', 'Rizatriptan', 'RIZATRIPTAN', '68', 'Rizatriptan', 'Rizatriptan', 'Rizatriptan', 'RIZATRIPTAN', 'Rizatriptan Benzoate (Maxalt)', 'COVC-1751177664', 'Rizatriptan', 'RIZATRIPTAN BENZOATE', 'rizatriptan', '10']";"['Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'Rizatriptan', '2-(5-((1H-1,2,4-triazol-1-yl)methyl)-1H-indol-3-yl)-N,N-dimethylethanamine', 'Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'Rizatriptan', 'rizatriptan', 'SID174007052', 'Rizatriptan', 'Rizatriptan', 'SID144205087', 'RIZATRIPTAN', 'RIZATRIPTAN', 'Rizatriptan', 'RIZATRIPTAN', 'Dimethyl-[2-(5-[1,2,4]triazol-1-ylmethyl-1H-indol-3-yl)-ethyl]-amine', 'RIZATRIPTAN', 'Rizatriptan', 'Rizatriptan', 'Rizatriptan', 'Rizatriptan', 'RIZATRIPTAN', 'Rizatriptan Benzoate (Maxalt)', 'RIZATRIPTAN', 'Rizatriptan', 'RIZATRIPTAN BENZOATE', 'rizatriptan', 'Rizatriptan']"
"CHEMBL1083659";"SUVOREXANT";"BELSOMRA|MK-4305|MK4305|SUVOREXANT";"Small molecule";"4.0";"450.93";"76";"213";"4.11";"80.29";"7";"0";"0";"3";"N";"0.47";"None";"0.26";"4.04";"4.04";"4";"MOL";"0";"32";"8";"0";"0";"450.1571";"-1.63";"NEUTRAL";"C23H23ClN6O2";"Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1";"JYTNQNCOQXFQPK-MRXNPFEDSA-N";"InChI=1S/C23H23ClN6O2/c1-15-3-5-20(30-25-8-9-26-30)18(13-15)22(31)29-12-11-28(10-7-16(29)2)23-27-19-14-17(24)4-6-21(19)32-23/h3-6,8-9,13-14,16H,7,10-12H2,1-2H3/t16-/m1/s1";"False";"0";"['3', '3, MK-4305', '3', '3, MK-4305', 'Suvorexant', 'SUVOREXANT', '1, Belsomra', 'SUVOREXANT', '2', '39', 'SUVOREXANT', 'SUVOREXANT', 'COVC-1748415499', 'suvorexant', '1, Suvorexant', 'Suvorexant', '10', 'MK-4305', '2', 'Suvorexant', 'Suvorexant', 'suvorexant', 'Suvorexant']";"['Suvorexant', '[(7R)-4-(5-Chloro-1,3-benzoxazol-2-yl)-7-methyl-1,4-diazepan-1-yl][5-methyl-2-(2H-1,2,3-triazol-2-yl)phenyl]methanone', 'Suvorexant', 'Suvorexant', 'Suvorexant', 'SUVOREXANT', 'Suvorexant', 'SUVOREXANT', 'suvorexant', 'suvorexant', 'SUVOREXANT', 'SUVOREXANT', 'SUVOREXANT', 'suvorexant', '(R)-(4-(5-chlorobenzo[d]oxazol-2-yl)-7-methyl-1,4-diazepan-1-yl)(5-methyl-2-(2H-1,2,3-triazol-2-yl)phenyl)methanone', 'Suvorexant', 'Suvorexant', 'Suvorexant', 'Suvorexant', 'Suvorexant', 'Suvorexant', 'suvorexant', 'Suvorexant']"
"CHEMBL1201174";"SITAGLIPTIN PHOSPHATE";"GLACTIV|JANUVIA|Janumet Xr|MK-0431|MK0431|ONO-5435|SITAGLIPTIN MONOPHOSPHATE|SITAGLIPTIN MONOPHOSPHATE ANHYDROUS|SITAGLIPTIN MONOPHOSPHATE MONOHYDRATE|SITAGLIPTIN PHOSPHATE|SITAGLIPTIN PHOSPHATE ANHYDROUS|SITAGLIPTIN PHOSPHATE HYDRATE|SITAGLIPTIN PHOSPHATE MONOHYDRATE|Xelevia";"Small molecule";"4.0";"523.33";"3";"6";"2.02";"77.04";"5";"1";"0";"4";"N";"0.62";"None";"8.78";"1.26";"-0.14";"2";"MOL";"0";"28";"6";"2";"0";"407.1181";"-1.40";"BASE";"C16H20F6N5O6P";"N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O";"GQPYTJVDPQTBQC-KLQYNRQASA-N";"InChI=1S/C16H15F6N5O.H3O4P.H2O/c17-10-6-12(19)11(18)4-8(10)3-9(23)5-14(28)26-1-2-27-13(7-26)24-25-15(27)16(20,21)22;1-5(2,3)4;/h4,6,9H,1-3,5,7,23H2;(H3,1,2,3,4);1H2/t9-;;/m1../s1";"False";"0";"['SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'Sitagliptin phosphate', 'SITAGLIPTIN PHOSPHATE']";"['SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'SITAGLIPTIN PHOSPHATE', 'Sitagliptin phosphate', 'SITAGLIPTIN PHOSPHATE']"
"CHEMBL4298165";"VATINOXAN";"L 659066|L-659066|L659066|MK-467|VATINOXAN";"Small molecule";"2.0";"418.52";"None";"None";"1.44";"94.89";"5";"2";"0";"4";"N";"0.78";"11.29";"6.98";"-0.49";"-0.63";"2";"MOL";"0";"29";"8";"2";"0";"418.1675";"-0.24";"NEUTRAL";"C20H26N4O4S";"CS(=O)(=O)NCCN1C(=O)NC[C@]12CCN1CCc3c(oc4ccccc34)[C@@H]1C2";"GTBKISRCRQUFNL-OXJNMPFZSA-N";"InChI=1S/C20H26N4O4S/c1-29(26,27)22-8-11-24-19(25)21-13-20(24)7-10-23-9-6-15-14-4-2-3-5-17(14)28-18(15)16(23)12-20/h2-5,16,22H,6-13H2,1H3,(H,21,25)/t16-,20+/m0/s1";"False";"0";"['VATINOXAN']";"['VATINOXAN']"
"CHEMBL4802252";"FLORQUINITAU F18";"(18F) MK-6240|(18F)MK-6240|FLORQUINITAU (18F)|FLORQUINITAU F-18|FLORQUINITAU F18|MK-6240 F-18|[18F] MK-6240";"Small molecule";"2.0";"277.29";"None";"None";"3.30";"56.73";"4";"1";"0";"1";"N";"0.54";"None";"5.32";"2.42";"2.41";"4";"MOL";"0";"21";"4";"2";"0";"278.0968";"-1.30";"NEUTRAL";"C16H11FN4";"Nc1c([18F])ccc2cnc(-n3ccc4ccncc43)cc12";"KAXAUWZJVWGFDO-SJPDSGJFSA-N";"InChI=1S/C16H11FN4/c17-13-2-1-11-8-20-15(7-12(11)16(13)18)21-6-4-10-3-5-19-9-14(10)21/h1-9H,18H2/i17-1";"False";"0";"['FLORQUINITAU F18', 'FLORQUINITAU F18']";"['FLORQUINITAU F18', 'FLORQUINITAU F18']"
"CHEMBL5315034";"ACETYLCYSTEINE ZIDRIMER";"ACETYLCYSTEINE ZIDRIMER|OP 101|OP-101|OP101";"Small molecule";"2.0";"";"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";"";"";"False";"0";"['ACETYLCYSTEINE ZIDRIMER']";"['ACETYLCYSTEINE ZIDRIMER']"
"CHEMBL1200748";"CARBIDOPA";"CARBIDOPA|CARBIDOPA COMPONENT OF CARBILEV|CARBIDOPA COMPONENT OF PARCOPA|CARBIDOPA COMPONENT OF SINEMET|CARBIDOPA HYDRATE|CARBIDOPA MONOHYDRATE|CARBIDOPUM MONOHYDRATE|Carbidopa hydrate|LODOSYN|Lodosyn|MK-486|NSC-751137|NSC-758190";"Small molecule";"4.0";"244.25";"116";"533";"-0.05";"115.81";"5";"5";"0";"4";"N";"0.28";"2.35";"5.66";"-1.21";"-2.53";"1";"MOL";"0";"16";"6";"6";"1";"226.0954";"0.66";"ACID";"C10H16N2O5";"C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O";"QTAOMKOIBXZKND-PPHPATTJSA-N";"InChI=1S/C10H14N2O4.H2O/c1-10(12-11,9(15)16)5-6-2-3-7(13)8(14)4-6;/h2-4,12-14H,5,11H2,1H3,(H,15,16);1H2/t10-;/m0./s1";"False";"0";"['63', 'CARBIDOPA', 'carbidopa', 'Carbidopa', '61', 'carbidopa', 'CARBIDOPA', 'Carbidopa', 'Carbidopa', '76', 'S-(-)-Carbidopa', 'NCGC00024596-03', 'S(-)-CARBIDOPA', '22', 'CARBIDOPA', 'S(-)-CARBIDOPA', 'CARBIDOPA', 'CARBIDOPA', 'CARBIDOPA']";"['3-(3,4-Dihydroxy-phenyl)-2-hydrazino-2-methyl-propionic acid hydrate (carbidopa)', 'CARBIDOPA', 'carbidopa', '(2S)-3-(3,4-dihydroxyphenyl)-2-hydrazinyl-2-methylpropanoic acid', 'S-Carbidopa', 'carbidopa', 'CARBIDOPA', 'Carbidopa', 'Carbidopa', 'S-(-)-Carbidopa', 'S-(-)-Carbidopa', 'S-(-)-Carbidopa', 'S(-)-CARBIDOPA', 'Carbidopa', 'CARBIDOPA', 'S(-)-Carbidopa', 'CARBIDOPA', 'CARBIDOPA', 'CARBIDOPA']"
